time,W02,,,STS06,,,STS17,,,STS23,,,NTS23,,,STS29,,,E2,,,W1,,,E1,,,STCB,,,North_Ref,,,U1,,,U2,,,U3,,,U4,,,U5,,,U6,,,U7,,,U8,,,U9,,,U10,,,U11,,
,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel,throttling-abs,throttling-orthogonal-abs,vertical-abs,throttling-rel,throttling-orthogonal-rel,vertical-rel
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,31.25146103,6.430096149,-5,-213730.2969,4158001.25,78.38700104,20.36585617,3.03839922,-1,-213601.6094,4158049.75,79.8769989,12.99167442,0.465185136,-11,-213531.5781,4158076,80.10099792,-2.106069565,2.926511526,-9,-213543.3125,4158107.75,80.10700226,4.914815426,-3.980526209,-10,-213461.2656,4158102.5,79.83499908,-1.636965513,7.022844315,-16,-213279.9219,4158170.75,77.44300079,-20.36389732,5.505604267,-2,-213681.2656,4158037.75,142.4609985,17.08800697,-0.00391874,-8,-213398,4158144,142.4700012,-12.28899765,1.407312036,-12,-213534.4219,4158076.5,79.69599915,3.277849913,3.042318344,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43900299,31.25146103,6.430096149,-3,-213730.2969,4158001.25,78.38700104,20.95076752,1.75081265,-1,-213601.6094,4158049.75,79.875,11.70408726,-0.119725071,-13,-213531.5781,4158076,80.10099792,-1.521159053,1.638925076,-9,-213543.3125,4158107.75,80.10700226,4.329905033,-2.692939043,-10,-213461.2656,4158102.5,79.83200073,-0.818482757,3.511422157,-19,-213279.9219,4158170.75,77.44100189,-20.71523666,4.569355488,-4,-213681.2656,4158037.75,142.4589996,17.79068375,1.868578434,-10,-213398,4158144,142.4680023,-11.35274982,1.055973887,-14,-213534.4219,4158076.5,79.69599915,2.926511765,2.106069565,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,31.01788902,8.653931618,-6,-213730.2969,4158001.25,78.38700104,19.78094673,4.325986385,-1,-213601.6094,4158049.75,79.8730011,12.64033604,-0.471063226,-15,-213531.5781,4158076,80.10099792,-2.106069565,2.926511526,-9,-213543.3125,4158107.75,80.10700226,3.978566885,-3.629187822,-10,-213461.2656,4158102.5,79.83499908,-3.27589035,5.501685619,-16,-213279.9219,4158170.75,77.44499969,-20.36389732,5.505604267,0,-213681.2656,4158037.75,142.4589996,18.37559319,0.580991864,-10,-213398,4158144,142.4730072,-12.28899765,1.407312036,-9,-213534.4219,4158076.5,79.6989975,1.990263104,2.457407713,-8,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43800354,31.01788902,8.653931618,-4,-213730.2969,4158001.25,78.38400269,20.36585617,3.03839922,-4,-213601.6094,4158049.75,79.8730011,11.93766022,-2.343560457,-15,-213531.5781,4158076,80.10199738,-1.754731417,3.862760305,-8,-213543.3125,4158107.75,80.10700226,3.978566885,-3.629187822,-10,-213461.2656,4158102.5,79.83599854,-2.924552202,6.437934399,-15,-213279.9219,4158170.75,77.44300079,-21.0665741,3.633107185,-2,-213681.2656,4158037.75,142.4620056,18.37559319,0.580991864,-7,-213398,4158144,142.4700012,-12.64033604,0.471063226,-12,-213534.4219,4158076.5,79.69599915,3.629188299,3.978567123,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43900299,30.66655159,7.717683315,-3,-213730.2969,4158001.25,78.38700104,20.01451874,2.102150917,-1,-213601.6094,4158049.75,79.87400055,12.28899765,-1.407312036,-14,-213531.5781,4158076,80.10099792,-1.169821024,2.575173378,-9,-213543.3125,4158107.75,80.10600281,3.978566885,-3.629187822,-11,-213461.2656,4158102.5,79.83300018,-1.403393149,4.799009323,-18,-213279.9219,4158170.75,77.44200134,-20.36389732,5.505604267,-3,-213681.2656,4158037.75,142.4620056,17.79068375,1.868578434,-7,-213398,4158144,142.4700012,-12.64033604,0.471063226,-12,-213534.4219,4158076.5,79.6989975,1.756690979,4.68124342,-8,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43499756,31.01788902,8.653931618,-7,-213730.2969,4158001.25,78.38999939,19.78094673,4.325986385,2,-213601.6094,4158049.75,79.87400055,11.70408726,-0.119725071,-14,-213531.5781,4158076,80.10099792,-0.584910452,1.287586927,-9,-213543.3125,4158107.75,80.10500336,4.329905033,-2.692939043,-12,-213461.2656,4158102.5,79.83599854,-3.27589035,5.501685619,-15,-213279.9219,4158170.75,77.44300079,-21.3001461,5.856942177,-2,-213681.2656,4158037.75,142.4600067,18.02425575,-0.355256885,-9,-213398,4158144,142.4689941,-12.873909,2.694898605,-13,-213534.4219,4158076.5,79.6989975,2.69293952,4.32990551,-8,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43499756,31.9541378,8.302593231,-7,-213730.2969,4158001.25,78.38400269,21.30210495,2.687061071,-4,-213601.6094,4158049.75,79.87400055,13.34301281,1.401433945,-14,-213531.5781,4158076,80.10399628,-2.457407713,1.990263224,-6,-213543.3125,4158107.75,80.10500336,5.968830109,-1.171780229,-12,-213461.2656,4158102.5,79.83200073,-1.052055001,5.735258102,-19,-213279.9219,4158170.75,77.44499969,-20.01255989,6.441853046,0,-213681.2656,4158037.75,142.4600067,18.02425575,-0.355256885,-9,-213398,4158144,142.4689941,-12.28899765,1.407312036,-13,-213534.4219,4158076.5,79.6969986,2.341601372,3.393656492,-10,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.44000244,31.60280037,7.366344929,-2,-213730.2969,4158001.25,78.38500214,19.42960739,3.389737368,-3,-213601.6094,4158049.75,79.87599945,11.35274982,-1.055973887,-12,-213531.5781,4158076,80.10099792,-1.169821024,2.575173378,-9,-213543.3125,4158107.75,80.10900116,3.978566885,-3.629187822,-8,-213461.2656,4158102.5,79.83499908,-1.403393149,4.799009323,-16,-213279.9219,4158170.75,77.44300079,-20.71523666,4.569355488,-2,-213681.2656,4158037.75,142.4589996,17.43934441,0.932330072,-10,-213398,4158144,142.4689941,-12.64033604,0.471063226,-13,-213534.4219,4158076.5,79.69599915,2.69293952,4.32990551,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,32.30547714,9.23884201,-5,-213730.2969,4158001.25,78.38700104,21.06853294,4.910896778,-1,-213601.6094,4158049.75,79.87400055,12.64033604,-0.471063226,-14,-213531.5781,4158076,80.10099792,-3.042318344,3.277849674,-9,-213543.3125,4158107.75,80.10399628,4.681242943,-1.75669086,-13,-213461.2656,4158102.5,79.83499908,-0.467144549,4.447670937,-16,-213279.9219,4158170.75,77.44300079,-20.13032532,3.281769037,-2,-213681.2656,4158037.75,142.4609985,18.37559319,0.580991864,-8,-213398,4158144,142.4700012,-12.64033604,0.471063226,-12,-213534.4219,4158076.5,79.6989975,2.341601372,3.393656492,-8,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,32.53904724,7.015007019,-5,-213730.2969,4158001.25,78.38500214,19.42960739,3.389737368,-3,-213601.6094,4158049.75,79.87400055,11.93766022,-2.343560457,-14,-213531.5781,4158076,80.10500336,-2.106069565,2.926511526,-5,-213543.3125,4158107.75,80.10700226,4.914815426,-3.980526209,-10,-213461.2656,4158102.5,79.83699799,-1.988303542,6.086596012,-14,-213279.9219,4158170.75,77.44799805,-21.3001461,5.856942177,3,-213681.2656,4158037.75,142.4589996,18.96050453,-0.706595063,-10,-213398,4158144,142.4730072,-13.57658482,0.822401404,-9,-213534.4219,4158076.5,79.69599915,3.277849913,3.042318344,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,32.89038849,7.951255322,-6,-213730.2969,4158001.25,78.38600159,21.41987228,5.847145081,-2,-213601.6094,4158049.75,79.8730011,12.28899765,-1.407312036,-15,-213531.5781,4158076,80.10199738,-2.106069565,2.926511526,-8,-213543.3125,4158107.75,80.10500336,5.617491722,-2.108028889,-12,-213461.2656,4158102.5,79.83399963,-1.988303542,6.086596012,-17,-213279.9219,4158170.75,77.44300079,-20.94880867,6.793190956,-2,-213681.2656,4158037.75,142.4629974,16.50309753,1.28366816,-6,-213398,4158144,142.4689941,-12.64033604,0.471063226,-13,-213534.4219,4158076.5,79.69599915,2.926511765,2.106069565,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43800354,32.89038849,7.951255322,-4,-213730.2969,4158001.25,78.38800049,20.13228416,5.262235165,0,-213601.5938,4158049.75,79.8730011,13.57658482,-0.822401404,-15,-213531.5781,4158076,80.10099792,-1.169821024,2.575173378,-9,-213543.3125,4158107.75,80.10299683,6.202402592,-3.395615578,-14,-213461.2656,4158102.5,79.83599854,-3.27589035,5.501685619,-15,-213279.9219,4158170.75,77.44499969,-21.65148354,4.920693398,0,-213681.2656,4158037.75,142.4600067,17.79068375,1.868578434,-9,-213398,4158144,142.470993,-14.16149521,2.109988451,-11,-213534.4219,4158076.5,79.69799805,3.277849913,3.042318344,-9,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,31.01788902,8.653931618,-6,-213730.2969,4158001.25,78.38600159,21.06853294,4.910896778,-2,-213601.5938,4158049.75,79.87200165,13.57658482,-0.822401404,-16,-213531.5781,4158076,80.10399628,-1.521159053,1.638925076,-6,-213543.3125,4158107.75,80.10700226,4.914815426,-3.980526209,-10,-213461.2656,4158102.5,79.83499908,-1.988303542,6.086596012,-16,-213279.9219,4158170.75,77.44599915,-21.3001461,5.856942177,1,-213681.2656,4158037.75,142.4620056,16.15175819,0.347419411,-7,-213398,4158144,142.4720001,-13.22524643,1.758650184,-10,-213534.4219,4158076.5,79.69799805,3.629188299,3.978567123,-9,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43499756,31.9541378,8.302593231,-7,-213730.2969,4158001.25,78.38800049,20.36585617,3.03839922,0,-213601.6094,4158049.75,79.8730011,12.28899765,-1.407312036,-15,-213531.5781,4158076,80.09999847,-0.584910452,1.287586927,-10,-213543.3125,4158107.75,80.10500336,6.202402592,-3.395615578,-12,-213461.2656,4158102.5,79.83599854,-2.924552202,6.437934399,-15,-213279.9219,4158170.75,77.44400024,-20.94880867,6.793190956,-1,-213681.2656,4158037.75,142.4629974,18.37559319,0.580991864,-6,-213398,4158144,142.470993,-12.873909,2.694898605,-11,-213534.4219,4158076.5,79.69599915,2.341601372,3.393656492,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,31.9541378,8.302593231,-6,-213730.2969,4158001.25,78.38700104,20.71719551,3.974647999,-1,-213601.6094,4158049.75,79.8730011,11.00141144,-1.99222219,-15,-213531.5781,4158076,80.10299683,-0.93624866,0.351338178,-7,-213543.3125,4158107.75,80.10299683,5.266153812,-3.044277191,-14,-213461.2656,4158102.5,79.83200073,-1.285627365,7.959093094,-19,-213279.9219,4158170.75,77.44300079,-20.01255989,6.441853046,-2,-213681.2656,4158037.75,142.4629974,17.43934441,0.932330072,-6,-213398,4158144,142.4680023,-11.93766022,2.343560457,-14,-213534.4219,4158076.5,79.69400024,3.277849913,3.042318344,-13,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43800354,31.60280037,7.366344929,-4,-213730.2969,4158001.25,78.38600159,20.71719551,3.974647999,-2,-213601.6094,4158049.75,79.875,11.93766022,-2.343560457,-13,-213531.5781,4158076,80.10199738,-1.169821024,2.575173378,-8,-213543.3125,4158107.75,80.10700226,4.329905033,-2.692939043,-10,-213461.2656,4158102.5,79.83699799,-3.860800743,6.789272308,-14,-213279.9219,4158170.75,77.44499969,-21.65148354,4.920693398,0,-213681.2656,4158037.75,142.4609985,18.14202118,2.804827213,-8,-213398,4158144,142.4720001,-12.64033604,0.471063226,-10,-213534.4219,4158076.5,79.69599915,2.69293952,4.32990551,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43900299,31.60280037,7.366344929,-3,-213730.2969,4158001.25,78.38600159,20.71719551,3.974647999,-2,-213601.6094,4158049.75,79.8730011,12.28899765,-1.407312036,-15,-213531.5781,4158076,80.10099792,-0.584910452,1.287586927,-9,-213543.3125,4158107.75,80.10700226,3.978566885,-3.629187822,-10,-213461.2656,4158102.5,79.83100128,-1.285627365,7.959093094,-20,-213279.9219,4158170.75,77.44400024,-20.59746933,7.729439735,-1,-213681.2656,4158037.75,142.4620056,17.79068375,1.868578434,-7,-213398,4158144,142.470993,-11.93766022,2.343560457,-11,-213534.4219,4158076.5,79.6969986,2.926511765,2.106069565,-10,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43800354,32.53904724,7.015007019,-4,-213730.2969,4158001.25,78.38500214,21.06853294,4.910896778,-3,-213601.5938,4158049.75,79.8730011,12.52257061,-3.631147385,-15,-213531.5781,4158076,80.10199738,-0.233572379,2.22383523,-8,-213543.3125,4158107.75,80.10399628,6.202402592,-3.395615578,-13,-213461.2656,4158102.5,79.83499908,-1.988303542,6.086596012,-16,-213279.9219,4158170.75,77.44499969,-20.01255989,6.441853046,0,-213681.2656,4158037.75,142.4600067,18.72693253,1.517240286,-9,-213398,4158144,142.4720001,-12.64033604,0.471063226,-10,-213534.4219,4158076.5,79.6989975,2.341601372,3.393656492,-8,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,31.9541378,8.302593231,-5,-213730.2969,4158001.25,78.38600159,20.13228416,5.262235165,-2,-213601.6094,4158049.75,79.8730011,12.28899765,-1.407312036,-15,-213531.5781,4158076,80.10199738,-1.169821024,2.575173378,-8,-213543.3125,4158107.75,80.10700226,4.329905033,-2.692939043,-10,-213461.2656,4158102.5,79.83399963,-1.052055001,5.735258102,-17,-213279.9219,4158170.75,77.44499969,-20.01255989,6.441853046,0,-213681.2656,4158037.75,142.4629974,18.02425575,-0.355256885,-6,-213398,4158144,142.4700012,-11.35274982,1.055973887,-12,-213534.4219,4158076.5,79.69599915,2.926511765,2.106069565,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,31.9541378,8.302593231,-6,-213730.2969,4158001.25,78.38700104,20.36585617,3.03839922,-1,-213601.6094,4158049.75,79.87200165,11.70408726,-0.119725071,-16,-213531.5781,4158076,80.10099792,-1.169821024,2.575173378,-9,-213543.3125,4158107.75,80.10399628,5.617491722,-2.108028889,-13,-213461.2656,4158102.5,79.83499908,-1.636965513,7.022844315,-16,-213279.9219,4158170.75,77.44599915,-19.07631111,6.09051466,1,-213681.2656,4158037.75,142.4609985,18.37559319,0.580991864,-8,-213398,4158144,142.4730072,-11.35274982,1.055973887,-9,-213534.4219,4158076.5,79.69499969,2.69293952,4.32990551,-12,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43800354,32.53904724,7.015007019,-4,-213730.2969,4158001.25,78.38899994,18.84469795,4.677324295,1,-213601.5938,4158049.75,79.8730011,13.22524643,-1.758650184,-15,-213531.5781,4158076,80.10399628,-0.584910452,1.287586927,-6,-213543.3125,4158107.75,80.10600281,5.266153812,-3.044277191,-11,-213461.2656,4158102.5,79.83499908,-1.988303542,6.086596012,-16,-213279.9219,4158170.75,77.44300079,-19.66122055,7.378101349,-2,-213681.2656,4158037.75,142.4620056,19.6631813,1.165902019,-7,-213398,4158144,142.4689941,-13.22524643,1.758650184,-13,-213534.4219,4158076.5,79.69599915,2.108028889,5.617491722,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43800354,31.60280037,7.366344929,-4,-213730.2969,4158001.25,78.38600159,21.30210495,2.687061071,-2,-213601.6094,4158049.75,79.875,11.93766022,-2.343560457,-13,-213531.5781,4158076,80.10399628,-2.106069565,2.926511526,-6,-213543.3125,4158107.75,80.10600281,4.914815426,-3.980526209,-11,-213461.2656,4158102.5,79.83200073,-1.636965513,7.022844315,-19,-213279.9219,4158170.75,77.44300079,-19.42764854,5.154265881,-2,-213681.2656,4158037.75,142.4609985,18.37559319,0.580991864,-8,-213398,4158144,142.4700012,-11.35274982,1.055973887,-12,-213534.4219,4158076.5,79.69599915,2.69293952,4.32990551,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43900299,31.60280037,7.366344929,-3,-213730.2969,4158001.25,78.38600159,19.19603539,5.613573074,-2,-213601.6094,4158049.75,79.87400055,11.35274982,-1.055973887,-14,-213531.5781,4158076,80.09899902,-0.584910452,1.287586927,-11,-213543.3125,4158107.75,80.10600281,4.681242943,-1.75669086,-11,-213461.2656,4158102.5,79.83599854,-2.573214054,7.374182701,-15,-213279.9219,4158170.75,77.44599915,-20.36389732,5.505604267,1,-213681.2656,4158037.75,142.4600067,19.31184196,0.229653716,-9,-213398,4158144,142.4720001,-13.22524643,1.758650184,-10,-213534.4219,4158076.5,79.69799805,1.990263104,2.457407713,-9,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43399811,32.18770981,6.07875824,-8,-213730.2969,4158001.25,78.38500214,19.54737473,6.549821377,-3,-213601.6094,4158049.75,79.87200165,12.28899765,-1.407312036,-16,-213531.5781,4158076,80.09899902,-1.169821024,2.575173378,-11,-213543.3125,4158107.75,80.10399628,4.914815426,-3.980526209,-13,-213461.2656,4158102.5,79.83699799,-3.27589035,5.501685619,-14,-213279.9219,4158170.75,77.4489975,-20.01255989,6.441853046,4,-213681.2656,4158037.75,142.4620056,18.37559319,0.580991864,-7,-213398,4158144,142.473999,-12.64033604,0.471063226,-8,-213534.4219,4158076.5,79.6969986,1.756690979,4.68124342,-10,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,31.9541378,8.302593231,-6,-213730.2969,4158001.25,78.38700104,20.13228416,5.262235165,-1,-213601.5938,4158049.75,79.87400055,12.873909,-2.694898605,-14,-213531.5781,4158076,80.09999847,-0.818482757,3.511422157,-10,-213543.3125,4158107.75,80.10800171,6.553740501,-2.459367037,-9,-213461.2656,4158102.5,79.83599854,-2.573214054,7.374182701,-15,-213279.9219,4158170.75,77.44599915,-20.59746933,7.729439735,1,-213681.2656,4158037.75,142.4620056,18.72693253,1.517240286,-7,-213398,4158144,142.4720001,-13.22524643,1.758650184,-10,-213534.4219,4158076.5,79.69300079,1.990263104,2.457407713,-14,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43800354,31.9541378,8.302593231,-4,-213730.2969,4158001.25,78.38800049,19.42960739,3.389737368,0,-213601.6094,4158049.75,79.875,12.28899765,-1.407312036,-13,-213531.5781,4158076,80.10299683,-1.754731417,3.862760305,-7,-213543.3125,4158107.75,80.10700226,4.681242943,-1.75669086,-10,-213461.2656,4158102.5,79.83399963,-1.403393149,4.799009323,-17,-213279.9219,4158170.75,77.44499969,-19.77898788,4.218017101,0,-213681.2656,4158037.75,142.4629974,17.43934441,0.932330072,-6,-213398,4158144,142.4720001,-11.70408726,0.119725078,-10,-213534.4219,4158076.5,79.69799805,2.341601372,3.393656492,-9,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,31.60280037,7.366344929,-6,-213730.2969,4158001.25,78.38800049,20.13228416,5.262235165,0,-213601.5938,4158049.75,79.8710022,13.57658482,-0.822401404,-17,-213531.5781,4158076,80.10299683,-0.584910452,1.287586927,-7,-213543.3125,4158107.75,80.10600281,5.266153812,-3.044277191,-11,-213461.2656,4158102.5,79.83300018,-1.636965513,7.022844315,-18,-213279.9219,4158170.75,77.4469986,-19.66122055,7.378101349,2,-213681.2656,4158037.75,142.4600067,18.60916519,-1.642843843,-9,-213398,4158144,142.470993,-12.28899765,1.407312036,-11,-213534.4219,4158076.5,79.69799805,2.69293952,4.32990551,-9,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,31.60280037,7.366344929,-5,-213730.2969,4158001.25,78.38500214,19.78094673,4.325986385,-3,-213601.6094,4158049.75,79.87400055,11.35274982,-1.055973887,-14,-213531.5781,4158076,80.10099792,-1.754731417,3.862760305,-9,-213543.3125,4158107.75,80.10700226,4.329905033,-2.692939043,-10,-213461.2656,4158102.5,79.83200073,-2.221875906,8.31043148,-19,-213279.9219,4158170.75,77.44499969,-20.2461319,8.665688515,0,-213681.2656,4158037.75,142.4620056,18.72693253,1.517240286,-7,-213398,4158144,142.4720001,-12.873909,2.694898605,-10,-213534.4219,4158076.5,79.69499969,3.629188299,3.978567123,-12,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43499756,32.65681458,10.17509079,-7,-213730.2969,4158001.25,78.38700104,20.13228416,5.262235165,-1,-213601.5938,4158049.75,79.87400055,13.57658482,-0.822401404,-14,-213531.5781,4158076,80.09899902,-1.521159053,1.638925076,-11,-213543.3125,4158107.75,80.10800171,4.681242943,-1.75669086,-9,-213461.2656,4158102.5,79.83499908,-2.573214054,7.374182701,-16,-213279.9219,4158170.75,77.44499969,-20.01255989,6.441853046,0,-213681.2656,4158037.75,142.4600067,18.72693253,1.517240286,-9,-213398,4158144,142.4720001,-12.28899765,1.407312036,-10,-213534.4219,4158076.5,79.69499969,1.756690979,4.68124342,-12,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,32.53904724,7.015007019,-6,-213730.2969,4158001.25,78.38700104,20.4836235,6.198483467,-1,-213601.6094,4158049.75,79.875,11.35274982,-1.055973887,-13,-213531.5781,4158076,80.10099792,-0.818482757,3.511422157,-9,-213543.3125,4158107.75,80.10700226,4.681242943,-1.75669086,-10,-213461.2656,4158102.5,79.83699799,-2.339641809,5.150347233,-14,-213279.9219,4158170.75,77.44599915,-21.3001461,5.856942177,1,-213681.2656,4158037.75,142.4620056,18.72693253,1.517240286,-7,-213398,4158144,142.473999,-12.99167442,-0.465185553,-8,-213534.4219,4158076.5,79.69599915,2.69293952,4.32990551,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,32.53904724,7.015007019,-5,-213730.2969,4158001.25,78.38700104,20.71719551,3.974647999,-1,-213601.5938,4158049.75,79.8730011,13.57658482,-0.822401404,-15,-213531.5781,4158076,80.10199738,-1.169821024,2.575173378,-8,-213543.3125,4158107.75,80.10600281,5.617491722,-2.108028889,-11,-213461.2656,4158102.5,79.83599854,-2.221875906,8.31043148,-15,-213279.9219,4158170.75,77.44400024,-20.59746933,7.729439735,-1,-213681.2656,4158037.75,142.4629974,17.43934441,0.932330072,-6,-213398,4158144,142.473999,-12.28899765,1.407312036,-8,-213534.4219,4158076.5,79.69499969,2.69293952,4.32990551,-12,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,31.9541378,8.302593231,-5,-213730.2969,4158001.25,78.38700104,19.19603539,5.613573074,-1,-213601.6094,4158049.75,79.87400055,12.28899765,-1.407312036,-14,-213531.5781,4158076,80.10099792,-1.169821024,2.575173378,-9,-213543.3125,4158107.75,80.10600281,5.968830109,-1.171780229,-11,-213461.2656,4158102.5,79.83000183,-1.636965513,7.022844315,-21,-213279.9219,4158170.75,77.44200134,-20.94880867,6.793190956,-3,-213681.2656,4158037.75,142.4609985,18.14202118,2.804827213,-8,-213398,4158144,142.4700012,-12.64033604,0.471063226,-12,-213534.4219,4158076.5,79.69499969,2.69293952,4.32990551,-12,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43699646,31.60280037,7.366344929,-5,-213730.2969,4158001.25,78.38400269,20.4836235,6.198483467,-4,-213601.6094,4158049.75,79.875,11.00141144,-1.99222219,-13,-213531.5781,4158076,80.10099792,-1.169821024,2.575173378,-9,-213543.3125,4158107.75,80.11000061,4.914815426,-3.980526209,-7,-213461.2656,4158102.5,79.83499908,-1.636965513,7.022844315,-16,-213279.9219,4158170.75,77.44599915,-20.36389732,5.505604267,1,-213681.2656,4158037.75,142.4600067,18.37559319,0.580991864,-9,-213398,4158144,142.4720001,-12.28899765,1.407312036,-10,-213534.4219,4158076.5,79.69799805,1.756690979,4.68124342,-9,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43900299,31.9541378,8.302593231,-3,-213730.2969,4158001.25,78.38500214,20.13228416,5.262235165,-3,-213601.6094,4158049.75,79.87400055,12.64033604,-0.471063226,-14,-213531.5781,4158076,80.10099792,-0.818482757,3.511422157,-9,-213543.3125,4158107.75,80.10700226,6.905078411,-1.523118377,-10,-213461.2656,4158102.5,79.83499908,-3.158124685,8.661769867,-16,-213279.9219,4158170.75,77.4469986,-21.88505745,7.144529343,2,-213681.2656,4158037.75,142.4609985,18.37559319,0.580991864,-8,-213398,4158144,142.4720001,-12.28899765,1.407312036,-10,-213534.4219,4158076.5,79.69599915,1.756690979,4.68124342,-11,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.43599701,32.89038849,7.951255322,-6,-213730.2969,4158001.25,78.38600159,20.4836235,6.198483467,-2,-213601.6094,4158049.75,79.8730011,12.28899765,-1.407312036,-15,-213531.5781,4158076,80.09999847,-0.818482757,3.511422157,-10,-213543.3125,4158107.75,80.10700226,4.329905033,-2.692939043,-10,-213461.2656,4158102.5,79.83399963,-1.285627365,7.959093094,-17,-213279.9219,4158170.75,77.44300079,-20.01255989,6.441853046,-2,-213681.2656,4158037.75,142.4589996,17.79068375,1.868578434,-10,-213398,4158144,142.470993,-12.28899765,1.407312036,-11,-213534.4219,4158076.5,79.69799805,3.277849913,3.042318344,-9,0,0,0,0,0,0
2014-01-22 1:41,-213787.7031,4157980.25,77.44100189,30.66655159,7.717683315,-1,-213730.2969,4158001.25,78.38700104,19.54737473,6.549821377,-1,-213601.6094,4158049.75,79.87599945,11.35274982,-1.055973887,-12,-213531.5781,4158076,80.09899902,-0.818482757,3.511422157,-11,-213543.3125,4158107.75,80.10700226,4.681242943,-1.75669086,-10,-213461.2656,4158102.5,79.83499908,-1.636965513,7.022844315,-16,-213279.9219,4158170.75,77.44599915,-20.01255989,6.441853046,1,-213681.2656,4158037.75,142.4629974,17.43934441,0.932330072,-6,-213398,4158144,142.473999,-12.28899765,1.407312036,-8,-213534.4219,4158076.5,79.69499969,1.756690979,4.68124342,-12,0,0,0,0,0,0
